city,country,province,reviews.rating,Lodging,Hotel,Motel,Meal
50,1,37,5.0,1,1,0,3
50,1,37,5.0,1,1,0,3
50,1,37,5.0,1,1,0,3
50,1,37,5.0,1,1,0,3
50,1,37,4.0,1,1,0,3
50,1,37,5.0,1,1,0,3
50,1,37,5.0,1,1,0,3
50,1,37,5.0,1,1,0,3
50,1,37,1.0,1,1,0,3
50,1,37,5.0,1,1,0,3
50,1,37,3.0,1,1,0,3
50,1,37,5.0,1,1,0,3
50,1,37,5.0,1,1,0,3
50,1,37,5.0,1,1,0,3
50,1,37,5.0,1,1,0,3
50,1,37,5.0,1,1,0,3
50,1,37,4.0,1,1,0,3
50,1,37,4.0,1,1,0,3
50,1,37,5.0,1,1,0,3
50,1,37,5.0,1,1,0,3
50,1,37,4.0,1,1,0,3
50,1,37,5.0,1,1,0,3
50,1,37,4.0,1,1,0,3
50,1,37,5.0,1,1,0,3
51,1,16,5.0,0,1,1,4
51,1,16,5.0,0,1,1,4
51,1,16,5.0,0,1,1,4
51,1,16,5.0,0,1,1,4
51,1,16,5.0,0,1,1,4
51,1,16,5.0,0,1,1,4
51,1,16,5.0,0,1,1,4
51,1,16,5.0,0,1,1,4
51,1,16,5.0,0,1,1,4
51,1,16,5.0,0,1,1,4
51,1,16,5.0,0,1,1,4
51,1,16,5.0,0,1,1,4
51,1,16,0.0,0,1,1,4
51,1,16,5.0,0,1,1,4
51,1,16,5.0,0,1,1,4
51,1,16,5.0,0,1,1,4
51,1,16,5.0,0,1,1,4
51,1,16,5.0,0,1,1,4
51,1,16,5.0,0,1,1,4
51,1,16,5.0,0,1,1,4
51,1,16,5.0,0,1,1,4
51,1,16,4.0,0,1,1,4
51,1,16,5.0,0,1,1,4
51,1,16,5.0,0,1,1,4
51,1,16,5.0,0,1,1,4
51,1,16,5.0,0,1,1,4
51,1,16,5.0,0,1,1,4
51,1,16,5.0,0,1,1,4
51,1,16,5.0,0,1,1,4
51,1,16,5.0,0,1,1,4
51,1,16,5.0,0,1,1,4
52,1,2,5.0,1,1,0,3
52,1,2,5.0,1,1,0,3
52,1,2,5.0,1,1,0,3
52,1,2,4.0,1,1,0,3
52,1,2,5.0,1,1,0,3
52,1,2,5.0,1,1,0,3
52,1,2,4.0,1,1,0,3
52,1,2,2.0,1,1,0,3
52,1,2,3.0,1,1,0,3
52,1,2,5.0,1,1,0,3
52,1,2,5.0,1,1,0,3
52,1,2,5.0,1,1,0,3
52,1,2,5.0,1,1,0,3
52,1,2,5.0,1,1,0,3
52,1,2,5.0,1,1,0,3
52,1,2,5.0,1,1,0,3
52,1,2,5.0,1,1,0,3
52,1,2,5.0,1,1,0,3
52,1,2,2.0,1,1,0,3
52,1,2,5.0,1,1,0,3
52,1,2,3.0,1,1,0,3
52,1,2,5.0,1,1,0,3
52,1,2,5.0,1,1,0,3
52,1,2,5.0,1,1,0,3
52,1,2,5.0,1,1,0,3
52,1,2,5.0,1,1,0,3
52,1,2,5.0,1,1,0,3
52,1,2,4.0,1,1,0,3
52,1,2,5.0,1,1,0,3
52,1,2,5.0,1,1,0,3
52,1,2,5.0,1,1,0,3
52,1,2,3.0,1,1,0,3
52,1,2,5.0,1,1,0,3
52,1,2,5.0,1,1,0,3
52,1,2,4.0,1,1,0,3
52,1,2,5.0,1,1,0,3
52,1,2,5.0,1,1,0,3
52,1,2,5.0,1,1,0,3
52,1,2,5.0,1,1,0,3
52,1,2,5.0,1,1,0,3
52,1,2,2.0,1,1,0,3
52,1,2,5.0,1,1,0,3
52,1,2,4.0,1,1,0,3
52,1,2,4.0,1,1,0,3
52,1,2,4.0,1,1,0,3
52,1,2,5.0,1,1,0,3
52,1,2,5.0,1,1,0,3
52,1,2,5.0,1,1,0,3
52,1,2,5.0,1,1,0,3
52,1,2,5.0,1,1,0,3
52,1,2,5.0,1,1,0,3
52,1,2,5.0,1,1,0,3
52,1,2,5.0,1,1,0,3
52,1,2,5.0,1,1,0,3
52,1,2,5.0,1,1,0,3
52,1,2,4.0,1,1,0,3
52,1,2,5.0,1,1,0,3
52,1,2,5.0,1,1,0,3
52,1,2,4.0,1,1,0,3
52,1,2,4.0,1,1,0,3
52,1,2,5.0,1,1,0,3
52,1,2,5.0,1,1,0,3
53,1,20,1.0,1,1,0,3
53,1,20,4.0,1,1,0,3
53,1,20,5.0,1,1,0,3
53,1,20,3.0,1,1,0,3
53,1,20,2.0,1,1,0,3
53,1,20,2.0,1,1,0,3
53,1,20,2.0,1,1,0,3
53,1,20,1.0,1,1,0,3
53,1,20,3.0,1,1,0,3
53,1,20,3.0,1,1,0,3
53,1,20,1.0,1,1,0,3
53,1,20,3.0,1,1,0,3
53,1,20,5.0,1,1,0,3
53,1,20,5.0,1,1,0,3
53,1,20,4.0,1,1,0,3
53,1,20,3.0,1,1,0,3
53,1,20,5.0,1,1,0,3
53,1,20,4.0,1,1,0,3
53,1,20,3.0,1,1,0,3
53,1,20,4.0,1,1,0,3
53,1,20,3.0,1,1,0,3
53,1,20,1.0,1,1,0,3
6,1,38,4.0,0,1,0,3
6,1,38,4.0,0,1,0,3
6,1,38,4.0,0,1,0,3
6,1,38,5.0,0,1,0,3
6,1,38,5.0,0,1,0,3
6,1,38,5.0,0,1,0,3
6,1,38,5.0,0,1,0,3
6,1,38,5.0,0,1,0,3
6,1,38,5.0,0,1,0,3
6,1,38,5.0,0,1,0,3
6,1,38,5.0,0,1,0,3
54,1,3,4.0,1,1,1,3
55,1,16,3.0,0,1,1,3
55,1,16,4.0,0,1,1,3
55,1,16,1.0,0,1,1,3
55,1,16,4.0,0,1,1,3
55,1,16,3.0,0,1,1,3
55,1,16,5.0,0,1,1,3
55,1,16,5.0,0,1,1,3
55,1,16,4.0,0,1,1,3
55,1,16,4.0,0,1,1,3
55,1,16,5.0,0,1,1,3
55,1,16,5.0,0,1,1,3
55,1,16,4.0,0,1,1,3
55,1,16,5.0,0,1,1,3
55,1,16,5.0,0,1,1,3
55,1,16,4.0,0,1,1,3
55,1,16,3.0,0,1,1,3
55,1,16,5.0,0,1,1,3
55,1,16,5.0,0,1,1,3
55,1,16,5.0,0,1,1,3
55,1,16,5.0,0,1,1,3
55,1,16,4.0,0,1,1,3
55,1,16,5.0,0,1,1,3
55,1,16,5.0,0,1,1,3
55,1,16,2.0,0,1,1,3
55,1,16,5.0,0,1,1,3
55,1,16,5.0,0,1,1,3
55,1,16,5.0,0,1,1,3
55,1,16,5.0,0,1,1,3
55,1,16,4.0,0,1,1,3
55,1,16,5.0,0,1,1,3
55,1,16,5.0,0,1,1,3
55,1,16,5.0,0,1,1,3
55,1,16,2.0,0,1,1,3
55,1,16,5.0,0,1,1,3
55,1,16,5.0,0,1,1,3
55,1,16,5.0,0,1,1,3
55,1,16,5.0,0,1,1,3
55,1,16,5.0,0,1,1,3
55,1,16,3.0,0,1,1,3
55,1,16,5.0,0,1,1,3
55,1,16,2.0,0,1,1,3
55,1,16,5.0,0,1,1,3
55,1,16,5.0,0,1,1,3
55,1,16,5.0,0,1,1,3
55,1,16,4.0,0,1,1,3
55,1,16,3.0,0,1,1,3
55,1,16,5.0,0,1,1,3
55,1,16,5.0,0,1,1,3
56,1,3,5.0,1,1,0,3
56,1,3,5.0,1,1,0,3
56,1,3,5.0,1,1,0,3
56,1,3,5.0,1,1,0,3
56,1,3,5.0,1,1,0,3
56,1,3,4.9,1,1,0,3
56,1,3,4.8,1,1,0,3
56,1,3,4.8,1,1,0,3
56,1,3,4.8,1,1,0,3
56,1,3,4.8,1,1,0,3
56,1,3,4.8,1,1,0,3
56,1,3,4.8,1,1,0,3
56,1,3,4.8,1,1,0,3
56,1,3,4.8,1,1,0,3
56,1,3,4.8,1,1,0,3
56,1,3,5.0,1,1,0,3
56,1,3,5.0,1,1,0,3
56,1,3,5.0,1,1,0,3
56,1,3,5.0,1,1,0,3
56,1,3,5.0,1,1,0,3
56,1,3,5.0,1,1,0,3
56,1,3,5.0,1,1,0,3
56,1,3,5.0,1,1,0,3
56,1,3,5.0,1,1,0,3
56,1,3,5.0,1,1,0,3
56,1,3,5.0,1,1,0,3
56,1,3,5.0,1,1,0,3
56,1,3,5.0,1,1,0,3
56,1,3,5.0,1,1,0,3
56,1,3,5.0,1,1,0,3
56,1,3,4.9,1,1,0,3
56,1,3,5.0,1,1,0,3
56,1,3,5.0,1,1,0,3
56,1,3,5.0,1,1,0,3
56,1,3,5.0,1,1,0,3
56,1,3,5.0,1,1,0,3
56,1,3,5.0,1,1,0,3
56,1,3,5.0,1,1,0,3
56,1,3,5.0,1,1,0,3
56,1,3,5.0,1,1,0,3
56,1,3,5.0,1,1,0,3
56,1,3,5.0,1,1,0,3
56,1,3,4.8,1,1,0,3
56,1,3,4.8,1,1,0,3
56,1,3,5.0,1,1,0,3
56,1,3,4.9,1,1,0,3
56,1,3,4.9,1,1,0,3
56,1,3,5.0,1,1,0,3
57,1,39,5.0,1,1,1,3
57,1,39,5.0,1,1,1,3
57,1,39,4.0,1,1,1,3
57,1,39,3.0,1,1,1,3
57,1,39,4.0,1,1,1,3
57,1,39,4.0,1,1,1,3
57,1,39,2.0,1,1,1,3
57,1,39,3.0,1,1,1,3
57,1,39,4.0,1,1,1,3
57,1,39,5.0,1,1,1,3
57,1,39,1.0,1,1,1,3
57,1,39,5.0,1,1,1,3
57,1,39,2.0,1,1,1,3
57,1,39,4.0,1,1,1,3
57,1,39,4.0,1,1,1,3
57,1,39,3.0,1,1,1,3
57,1,39,4.0,1,1,1,3
57,1,39,2.0,1,1,1,3
57,1,39,2.0,1,1,1,3
57,1,39,1.0,1,1,1,3
57,1,39,4.0,1,1,1,3
57,1,39,1.0,1,1,1,3
57,1,39,3.0,1,1,1,3
57,1,39,4.0,1,1,1,3
57,1,39,1.0,1,1,1,3
57,1,39,5.0,1,1,1,3
57,1,39,1.0,1,1,1,3
57,1,39,4.0,1,1,1,3
57,1,39,3.0,1,1,1,3
57,1,39,5.0,1,1,1,3
57,1,39,5.0,1,1,1,3
57,1,39,4.0,1,1,1,3
57,1,39,4.0,1,1,1,3
57,1,39,4.0,1,1,1,3
57,1,39,3.0,1,1,1,3
57,1,39,3.0,1,1,1,3
57,1,39,4.0,1,1,1,3
57,1,39,4.0,1,1,1,3
57,1,39,2.0,1,1,1,3
57,1,39,4.0,1,1,1,3
57,1,39,4.0,1,1,1,3
57,1,39,4.0,1,1,1,3
57,1,39,4.0,1,1,1,3
57,1,39,2.0,1,1,1,3
57,1,39,3.0,1,1,1,3
57,1,39,3.0,1,1,1,3
57,1,39,4.0,1,1,1,3
57,1,39,4.0,1,1,1,3
57,1,39,2.0,1,1,1,3
57,1,39,5.0,1,1,1,3
57,1,39,5.0,1,1,1,3
57,1,39,5.0,1,1,1,3
57,1,39,3.0,1,1,1,3
57,1,39,2.0,1,1,1,3
57,1,39,4.0,1,1,1,3
57,1,39,3.0,1,1,1,3
57,1,39,4.0,1,1,1,3
57,1,39,3.0,1,1,1,3
57,1,39,3.0,1,1,1,3
57,1,39,4.0,1,1,1,3
57,1,39,5.0,1,1,1,3
57,1,39,4.0,1,1,1,3
57,1,39,2.0,1,1,1,3
57,1,39,4.0,1,1,1,3
57,1,39,5.0,1,1,1,3
57,1,39,4.0,1,1,1,3
57,1,39,2.0,1,1,1,3
57,1,39,5.0,1,1,1,3
57,1,39,3.0,1,1,1,3
57,1,39,1.0,1,1,1,3
57,1,39,5.0,1,1,1,3
57,1,39,2.0,1,1,1,3
57,1,39,3.0,1,1,1,3
57,1,39,1.0,1,1,1,3
57,1,39,1.0,1,1,1,3
57,1,39,2.0,1,1,1,3
57,1,39,4.0,1,1,1,3
58,1,6,5.0,1,1,0,3
58,1,6,5.0,1,1,0,3
58,1,6,5.0,1,1,0,3
58,1,6,5.0,1,1,0,3
58,1,6,5.0,1,1,0,3
58,1,6,3.0,1,1,0,3
58,1,6,3.0,1,1,0,3
58,1,6,4.0,1,1,0,3
58,1,6,4.0,1,1,0,3
58,1,6,5.0,1,1,0,3
58,1,6,4.0,1,1,0,3
58,1,6,4.0,1,1,0,3
58,1,6,4.0,1,1,0,3
58,1,6,4.0,1,1,0,3
58,1,6,2.0,1,1,0,3
58,1,6,4.0,1,1,0,3
58,1,6,5.0,1,1,0,3
58,1,6,2.0,1,1,0,3
58,1,6,2.0,1,1,0,3
58,1,6,4.0,1,1,0,3
58,1,6,3.0,1,1,0,3
58,1,6,3.0,1,1,0,3
58,1,6,3.0,1,1,0,3
58,1,6,5.0,1,1,0,3
58,1,6,3.0,1,1,0,3
58,1,6,5.0,1,1,0,3
58,1,6,5.0,1,1,0,3
58,1,6,5.0,1,1,0,3
58,1,6,5.0,1,1,0,3
58,1,6,4.0,1,1,0,3
58,1,6,4.0,1,1,0,3
58,1,6,4.0,1,1,0,3
58,1,6,4.0,1,1,0,3
58,1,6,1.0,1,1,0,3
58,1,6,3.0,1,1,0,3
58,1,6,3.0,1,1,0,3
58,1,6,5.0,1,1,0,3
58,1,6,4.0,1,1,0,3
58,1,6,4.0,1,1,0,3
58,1,6,5.0,1,1,0,3
59,1,40,4.0,0,1,1,3
59,1,40,4.0,0,1,1,3
59,1,40,4.0,0,1,1,3
59,1,40,4.0,0,1,1,3
59,1,40,4.0,0,1,1,3
59,1,40,4.0,0,1,1,3
59,1,40,4.0,0,1,1,3
59,1,40,4.0,0,1,1,3
59,1,40,4.0,0,1,1,3
59,1,40,4.0,0,1,1,3
59,1,40,4.0,0,1,1,3
22,1,41,5.0,1,1,1,3
22,1,41,5.0,1,1,1,3
22,1,41,4.0,1,1,1,3
22,1,41,5.0,1,1,1,3
22,1,41,5.0,1,1,1,3
22,1,41,5.0,1,1,1,3
22,1,41,3.0,1,1,1,3
22,1,41,5.0,1,1,1,3
22,1,41,5.0,1,1,1,3
22,1,41,5.0,1,1,1,3
22,1,41,4.0,1,1,1,3
22,1,41,4.0,1,1,1,3
22,1,41,4.0,1,1,1,3
22,1,41,4.0,1,1,1,3
22,1,41,5.0,1,1,1,3
22,1,41,2.0,1,1,1,3
22,1,41,5.0,1,1,1,3
22,1,41,5.0,1,1,1,3
22,1,41,4.0,1,1,1,3
22,1,41,4.0,1,1,1,3
22,1,41,1.0,1,1,1,3
22,1,41,4.0,1,1,1,3
22,1,41,5.0,1,1,1,3
22,1,41,5.0,1,1,1,3
22,1,41,5.0,1,1,1,3
22,1,41,2.0,1,1,1,3
22,1,41,4.0,1,1,1,3
22,1,41,4.0,1,1,1,3
22,1,41,4.0,1,1,1,3
22,1,41,5.0,1,1,1,3
22,1,41,5.0,1,1,1,3
22,1,41,5.0,1,1,1,3
22,1,41,5.0,1,1,1,3
22,1,41,5.0,1,1,1,3
22,1,41,4.0,1,1,1,3
22,1,41,2.0,1,1,1,3
22,1,41,5.0,1,1,1,3
22,1,41,5.0,1,1,1,3
22,1,41,4.0,1,1,1,3
22,1,41,4.0,1,1,1,3
22,1,41,4.0,1,1,1,3
22,1,41,3.0,1,1,1,3
22,1,41,3.0,1,1,1,3
22,1,41,4.0,1,1,1,3
22,1,41,5.0,1,1,1,3
22,1,41,5.0,1,1,1,3
22,1,41,5.0,1,1,1,3
22,1,41,4.0,1,1,1,3
22,1,41,1.0,1,1,1,3
22,1,41,5.0,1,1,1,3
22,1,41,5.0,1,1,1,3
22,1,41,4.0,1,1,1,3
22,1,41,4.0,1,1,1,3
22,1,41,4.0,1,1,1,3
22,1,41,5.0,1,1,1,3
22,1,41,5.0,1,1,1,3
22,1,41,1.0,1,1,1,3
22,1,41,1.0,1,1,1,3
22,1,41,1.0,1,1,1,3
22,1,41,3.0,1,1,1,3
22,1,41,3.0,1,1,1,3
22,1,41,3.0,1,1,1,3
22,1,41,5.0,1,1,1,3
22,1,41,4.0,1,1,1,3
22,1,41,5.0,1,1,1,3
22,1,41,5.0,1,1,1,3
22,1,41,4.0,1,1,1,3
22,1,41,5.0,1,1,1,3
22,1,41,5.0,1,1,1,3
22,1,41,5.0,1,1,1,3
22,1,41,5.0,1,1,1,3
22,1,41,5.0,1,1,1,3
22,1,41,4.0,1,1,1,3
22,1,41,5.0,1,1,1,3
22,1,41,5.0,1,1,1,3
22,1,41,5.0,1,1,1,3
22,1,41,1.0,1,1,1,3
22,1,41,3.0,1,1,1,3
22,1,41,3.0,1,1,1,3
22,1,41,3.0,1,1,1,3
22,1,41,3.0,1,1,1,3
60,1,42,5.0,0,1,1,3
61,1,43,5.0,0,1,1,4
61,1,43,4.0,0,1,1,4
61,1,43,5.0,0,1,1,4
61,1,43,5.0,0,1,1,4
61,1,43,5.0,0,1,1,4
61,1,43,5.0,0,1,1,4
61,1,43,3.0,0,1,1,4
61,1,43,5.0,0,1,1,4
61,1,43,5.0,0,1,1,4
61,1,43,4.0,0,1,1,4
61,1,43,4.0,0,1,1,4
61,1,43,5.0,0,1,1,4
61,1,43,0.0,0,1,1,4
61,1,43,3.0,0,1,1,4
62,1,44,4.0,1,1,1,3
62,1,44,4.0,1,1,1,3
62,1,44,4.0,1,1,1,3
62,1,44,4.0,1,1,1,3
62,1,44,4.0,1,1,1,3
63,1,3,2.0,1,1,0,3
63,1,3,5.0,1,1,0,3
63,1,3,2.0,1,1,0,3
63,1,3,3.0,1,1,0,3
63,1,3,4.0,1,1,0,3
64,1,45,0.0,0,1,0,3
65,1,18,4.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,3.0,1,1,0,3
65,1,18,4.0,1,1,0,3
65,1,18,2.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,4.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,4.0,1,1,0,3
65,1,18,2.0,1,1,0,3
65,1,18,4.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,4.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,4.0,1,1,0,3
65,1,18,1.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,4.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,4.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,4.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,2.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,4.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,4.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,4.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,4.0,1,1,0,3
65,1,18,4.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,4.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,4.0,1,1,0,3
65,1,18,4.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,4.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,4.0,1,1,0,3
65,1,18,3.0,1,1,0,3
65,1,18,4.0,1,1,0,3
65,1,18,4.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,3.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,4.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,4.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,4.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,4.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,4.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,4.0,1,1,0,3
65,1,18,3.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,4.0,1,1,0,3
65,1,18,4.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,2.0,1,1,0,3
65,1,18,2.0,1,1,0,3
65,1,18,4.0,1,1,0,3
65,1,18,4.0,1,1,0,3
65,1,18,4.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,3.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,2.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,4.0,1,1,0,3
65,1,18,4.0,1,1,0,3
65,1,18,1.0,1,1,0,3
65,1,18,1.0,1,1,0,3
65,1,18,1.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,3.0,1,1,0,3
65,1,18,4.0,1,1,0,3
65,1,18,4.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,4.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,4.0,1,1,0,3
65,1,18,4.0,1,1,0,3
65,1,18,4.0,1,1,0,3
65,1,18,4.0,1,1,0,3
65,1,18,4.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,4.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,3.0,1,1,0,3
65,1,18,3.0,1,1,0,3
65,1,18,4.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,2.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,4.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,2.0,1,1,0,3
65,1,18,4.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,3.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,3.0,1,1,0,3
65,1,18,4.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,3.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,4.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,3.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,4.0,1,1,0,3
65,1,18,4.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,4.0,1,1,0,3
65,1,18,4.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,3.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,1.0,1,1,0,3
65,1,18,1.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,4.0,1,1,0,3
65,1,18,5.0,1,1,0,3
65,1,18,5.0,1,1,0,3
66,1,46,1.0,0,1,0,3
66,1,46,5.0,0,1,0,3
66,1,46,3.0,0,1,0,3
66,1,46,4.0,0,1,0,3
66,1,46,4.0,0,1,0,3
66,1,46,4.0,0,1,0,3
66,1,46,4.0,0,1,0,3
66,1,46,1.0,0,1,0,3
66,1,46,4.0,0,1,0,3
66,1,46,5.0,0,1,0,3
66,1,46,4.0,0,1,0,3
66,1,46,4.0,0,1,0,3
66,1,46,5.0,0,1,0,3
66,1,46,4.0,0,1,0,3
66,1,46,4.0,0,1,0,3
66,1,46,5.0,0,1,0,3
66,1,46,4.0,0,1,0,3
66,1,46,5.0,0,1,0,3
66,1,46,5.0,0,1,0,3
66,1,46,4.0,0,1,0,3
67,1,47,5.0,1,1,0,3
67,1,47,4.0,1,1,0,3
67,1,47,3.0,1,1,0,3
67,1,47,3.0,1,1,0,3
67,1,47,4.0,1,1,0,3
67,1,47,4.0,1,1,0,3
67,1,47,2.0,1,1,0,3
67,1,47,5.0,1,1,0,3
67,1,47,2.0,1,1,0,3
67,1,47,2.0,1,1,0,3
67,1,47,5.0,1,1,0,3
67,1,47,5.0,1,1,0,3
67,1,47,3.0,1,1,0,3
67,1,47,4.0,1,1,0,3
67,1,47,4.0,1,1,0,3
67,1,47,4.0,1,1,0,3
67,1,47,5.0,1,1,0,3
67,1,47,5.0,1,1,0,3
67,1,47,5.0,1,1,0,3
67,1,47,2.0,1,1,0,3
67,1,47,5.0,1,1,0,3
67,1,47,5.0,1,1,0,3
67,1,47,1.0,1,1,0,3
67,1,47,1.0,1,1,0,3
67,1,47,5.0,1,1,0,3
67,1,47,1.0,1,1,0,3
67,1,47,4.0,1,1,0,3
67,1,47,4.0,1,1,0,3
67,1,47,5.0,1,1,0,3
67,1,47,4.0,1,1,0,3
67,1,47,5.0,1,1,0,3
67,1,47,4.0,1,1,0,3
67,1,47,5.0,1,1,0,3
67,1,47,5.0,1,1,0,3
67,1,47,4.0,1,1,0,3
67,1,47,4.0,1,1,0,3
67,1,47,4.0,1,1,0,3
67,1,47,4.0,1,1,0,3
67,1,47,4.0,1,1,0,3
67,1,47,5.0,1,1,0,3
67,1,47,4.0,1,1,0,3
67,1,47,4.0,1,1,0,3
67,1,47,5.0,1,1,0,3
67,1,47,4.0,1,1,0,3
67,1,47,4.0,1,1,0,3
67,1,47,4.0,1,1,0,3
67,1,47,3.0,1,1,0,3
